Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BMW 230i Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,24,35,28,6,No,318
BMW 230i xDrive Convertible,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,33,26,6,No,335
BMW 230i xDrive Convertible,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,33,26,6,No,335
BMW 230i xDrive Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,24,33,27,6,No,325
BMW 230i xDrive Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,24,33,27,6,No,325
BMW 320i,2,4,Man-6,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small car,6,23,35,27,6,No,325
BMW 320i,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small car,6,23,35,27,6,No,325
BMW 320i,2,4,SemiAuto-8,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small car,6,23,35,28,6,No,323
BMW 320i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small car,6,23,35,28,6,No,323
BMW 320i,2,4,SemiAuto-8,4WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small car,6,23,34,27,6,No,332
BMW 320i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small car,6,23,34,27,6,No,332
BMW 328d,2,4,SemiAuto-8,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0N47,small car,6,31,43,36,7,Yes,285
BMW 328d,2,4,SemiAuto-8,2WD,Diesel,CA,U2,California LEV-II ULEV,HBMXV02.0N47,small car,6,31,43,36,7,Yes,285
BMW 328d,2,4,SemiAuto-8,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0N47,small car,6,30,40,34,7,Yes,303
BMW 328d,2,4,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,HBMXV02.0N47,small car,6,30,40,34,7,Yes,303
BMW 328d Sports Wagon,2,4,SemiAuto-8,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0N47,station wagon,6,30,40,34,7,Yes,303
BMW 328d Sports Wagon,2,4,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,HBMXV02.0N47,station wagon,6,30,40,34,7,Yes,303
BMW 330e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,HBMXV02.0H48,small car,6,28/66,34/78,30/71,10,Yes,189
BMW 330e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0H48,small car,6,28/66,34/78,30/71,10,Yes,189
BMW 330i,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,21,32,25,5,No,360
BMW 330i,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,21,32,25,5,No,360
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,34,27,6,No,324
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,34,27,6,No,324
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,33,26,6,No,335
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,33,26,6,No,335
BMW 330i Gran Turismo,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,large car,9,23,33,26,6,No,335
BMW 330i Gran Turismo,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,large car,8,23,33,26,6,No,335
BMW 330i Sports Wagon,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,station wagon,9,23,33,26,6,No,335
BMW 330i Sports Wagon,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,station wagon,8,23,33,26,6,No,335
BMW 340i,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,19,29,23,5,No,395
BMW 340i,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,19,29,23,5,No,395
BMW 340i,3,6,Man-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 340i,3,6,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 340i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 340i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,large car,6,20,30,24,5,No,374
BMW 340i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,large car,6,20,30,24,5,No,374
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,34,27,6,No,324
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,34,27,6,No,324
BMW 430i Convertible,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,22,32,26,6,No,343
BMW 430i Convertible,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,22,32,26,6,No,343
BMW 430i Coupe,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,21,33,25,5,No,351
BMW 430i Coupe,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,21,33,25,5,No,351
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,34,27,6,No,324
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,34,27,6,No,324
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,33,26,6,No,335
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,33,26,6,No,335
BMW 430i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,34,27,6,No,324
BMW 430i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,34,27,6,No,324
BMW 430i Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,small car,9,23,33,26,6,No,335
BMW 430i Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,small car,8,23,33,26,6,No,335
BMW 440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,29,24,5,No,372
BMW 440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,29,24,5,No,372
BMW 440i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,20,30,24,5,No,374
BMW 440i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,20,30,24,5,No,374
BMW 440i Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,19,29,23,5,No,395
BMW 440i Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,19,29,23,5,No,395
BMW 440i Coupe,3,6,Man-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 440i Coupe,3,6,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 440i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,midsize car,9,24,34,27,6,No,326
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,midsize car,8,24,34,27,6,No,326
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV02.0B4X,midsize car,9,23,33,27,6,No,335
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B4X,midsize car,8,23,33,27,6,No,335
BMW 535i Gran Turismo,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,large car,6,19,27,22,5,No,405
BMW 535i Gran Turismo,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,large car,6,19,27,22,5,No,405
BMW 535i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,large car,6,18,26,21,4,No,419
BMW 535i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,large car,6,18,26,21,4,No,419
BMW 540i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HBMXV03.0B5X,midsize car,7,20,30,24,5,No,374
BMW 540i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HBMXV03.0B5X,midsize car,7,20,30,24,5,No,374
BMW 540i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HBMXV03.0B5X,midsize car,7,20,29,23,5,No,380
BMW 540i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HBMXV03.0B5X,midsize car,7,20,29,23,5,No,380
BMW 550i Gran Turismo,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,15,24,18,3,No,486
BMW 550i Gran Turismo,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,15,24,18,3,No,486
BMW 640i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,21,30,24,5,No,368
BMW 640i,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,21,30,24,5,No,368
BMW 640i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 650i,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,16,24,19,4,No,470
BMW 650i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,16,24,19,4,No,470
BMW 650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 740e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,HBMXV02.0H48,large car,6,25/62,29/68,27/64,9,Yes,214
BMW 740e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0H48,large car,6,25/62,29/68,27/64,9,Yes,214
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,large car,6,21,29,24,5,No,372
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,large car,6,21,29,24,5,No,372
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,large car,6,19,28,22,5,No,397
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,large car,6,19,28,22,5,No,397
BMW 750i,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,17,26,20,4,No,441
BMW 750i,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,17,26,20,4,No,441
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,16,25,19,4,No,459
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,16,25,19,4,No,459
BMW Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,16,24,18,3,No,481
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,16,24,18,3,No,481
BMW M2,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,26,22,5,No,395
BMW M2,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,26,22,5,No,395
BMW M2,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,18,26,21,4,No,430
BMW M2,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,18,26,21,4,No,430
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,19,29,23,5,No,395
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,19,29,23,5,No,395
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,19,28,22,5,No,401
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,19,28,22,5,No,401
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M3,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M3,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M3,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M3,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,455
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,455
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M6 Convertible,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Convertible,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW M6 Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW M6 Gran Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Gran Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW M760i xDrive,6.6,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV06.6N74,large car,6,13,20,16,2,No,571
BMW M760i xDrive,6.6,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV06.6N74,large car,6,13,20,16,2,No,571
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HBMXV02.0B46,large car,8,23,32,26,6,No,337
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B46,large car,8,23,32,26,6,No,337
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HBMXV02.0B46,large car,8,22,31,25,5,No,349
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B46,large car,8,22,31,25,5,No,349
BMW X3 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
