Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
KIA Telluride,3.8,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RKMXT03.8ML4,small SUV,6,20,26,22,5,No,398
KIA Telluride,3.8,6,SemiAuto-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RKMXT03.8ML4,small SUV,6,20,26,22,5,No,398
KIA Telluride,3.8,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RKMXT03.8ML4,small SUV,6,18,24,20,4,No,442
KIA Telluride,3.8,6,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RKMXT03.8ML4,small SUV,6,18,24,20,4,No,442
LAMBORGHINI Huracan Coupe,5.2,10,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RVGAV05.2NDE,small car,1,13,18,15,2,No,596
LAMBORGHINI Huracan Coupe,5.2,10,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RVGAV05.2NDE,small car,1,13,18,15,2,No,596
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RVGAV05.2NDE,small car,1,13,18,15,2,No,604
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RVGAV05.2NDE,small car,1,13,18,15,2,No,604
LAMBORGHINI Huracan Sterrato,5.2,10,AMS-7,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RVGAV05.2NDE,small car,1,13,18,15,2,No,604
LAMBORGHINI Huracan Sterrato,5.2,10,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RVGAV05.2NDE,small car,1,13,18,15,2,No,604
LAMBORGHINI Revuelto,6.5,12,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RVGAV06.5LAB,small car,3,10,17,12,1,No,753
LAMBORGHINI Revuelto,6.5,12,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RVGAV06.5LAB,small car,3,10,17,12,1,No,753
LAMBORGHINI Urus Performante,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RVGAT04.0LAA,station wagon,3,14,19,16,3,No,554
LAMBORGHINI Urus Performante,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RVGAT04.0LAA,station wagon,3,14,19,16,3,No,554
LAMBORGHINI Urus S,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RVGAT04.0LAA,standard SUV,3,14,19,16,3,No,554
LAMBORGHINI Urus S,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RVGAT04.0LAA,standard SUV,3,14,19,16,3,No,554
LAND ROVER Defender 110,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT02.0RTW,standard SUV,7,18,20,19,4,No,474
LAND ROVER Defender 110,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT02.0RTW,standard SUV,7,18,20,19,4,No,474
LAND ROVER Defender 110,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RJLXT05.0FSN,standard SUV,3,14,19,16,3,No,563
LAND ROVER Defender 110,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RJLXT05.0FSN,standard SUV,3,14,19,16,3,No,563
LAND ROVER Defender 110 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,484
LAND ROVER Defender 110 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,484
LAND ROVER Defender 130 Outbound,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTS,standard SUV,7,16,18,17,3,No,529
LAND ROVER Defender 130 Outbound,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTS,standard SUV,7,16,18,17,3,No,529
LAND ROVER Defender 130 P300 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,489
LAND ROVER Defender 130 P300 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,489
LAND ROVER Defender 130 P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,491
LAND ROVER Defender 130 P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,491
LAND ROVER Defender 90,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT02.0RTW,standard SUV,7,18,21,19,4,No,465
LAND ROVER Defender 90,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT02.0RTW,standard SUV,7,18,21,19,4,No,465
LAND ROVER Defender 90,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RJLXT05.0FSN,standard SUV,3,15,19,16,3,No,545
LAND ROVER Defender 90,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RJLXT05.0FSN,standard SUV,3,15,19,16,3,No,545
LAND ROVER Defender 90 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,18,22,20,4,No,453
LAND ROVER Defender 90 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,18,22,20,4,No,453
LAND ROVER Discovery,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT02.0RTW,standard SUV,7,19,24,21,4,No,421
LAND ROVER Discovery,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT02.0RTW,standard SUV,7,19,24,21,4,No,421
LAND ROVER Discovery MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,23,19,4,No,457
LAND ROVER Discovery MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,23,19,4,No,457
LAND ROVER Discovery Sport,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT02.0RTV,small SUV,7,19,23,20,4,No,437
LAND ROVER Discovery Sport,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT02.0RTV,small SUV,7,19,23,20,4,No,437
LAND ROVER Range Rover Evoque,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT02.0RTV,small SUV,7,20,27,22,5,No,398
LAND ROVER Range Rover Evoque,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT02.0RTV,small SUV,7,20,27,22,5,No,398
LAND ROVER Range Rover LWB MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,22,18,4,No,501
LAND ROVER Range Rover MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,23,19,4,No,477
LAND ROVER Range Rover P360 LWB MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,24,20,4,No,445
LAND ROVER Range Rover P360 LWB MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,24,20,4,No,445
LAND ROVER Range Rover P360 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,24,20,4,No,445
LAND ROVER Range Rover P360 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,24,20,4,No,445
LAND ROVER Range Rover P400 LWB MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,18,24,20,4,No,445
LAND ROVER Range Rover P400 LWB MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,18,24,20,4,No,445
LAND ROVER Range Rover P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,18,24,20,4,No,445
LAND ROVER Range Rover P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,18,24,20,4,No,445
LAND ROVER Range Rover SV LWB MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,22,18,4,No,501
LAND ROVER Range Rover SV MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,22,18,4,No,501
LAND ROVER Range Rover Sport MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,23,19,4,No,477
LAND ROVER Range Rover Sport P360 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,18,24,21,4,No,434
LAND ROVER Range Rover Sport P360 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,18,24,21,4,No,434
LAND ROVER Range Rover Sport P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,19,25,21,4,No,421
LAND ROVER Range Rover Sport P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,19,25,21,4,No,421
LAND ROVER Range Rover Sport SVR MHEV,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RJLXT04.4GTG,standard SUV,6,16,22,18,4,No,497
LAND ROVER Range Rover Velar,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXJ02.0RTX,small SUV,7,22,26,23,5,No,381
LAND ROVER Range Rover Velar,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXJ02.0RTX,small SUV,7,22,26,23,5,No,381
LAND ROVER Range Rover Velar P340 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXJ03.0FSC,small SUV,7,19,26,22,5,No,407
LAND ROVER Range Rover Velar P340 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXJ03.0FSC,small SUV,7,19,26,22,5,No,407
LAND ROVER Range Rover Velar P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXJ03.0FSC,small SUV,7,19,25,21,4,No,420
LAND ROVER Range Rover Velar P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXJ03.0FSC,small SUV,7,19,25,21,4,No,420
LEXUS ES 250,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RTYXJ02.5N4L,midsize car,6,25,34,28,6,No,315
LEXUS ES 250,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RTYXJ02.5N4L,midsize car,6,25,34,28,6,No,315
LEXUS ES 300h,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.5P33,midsize car,7,43,44,44,8,Yes,202
LEXUS ES 300h,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.5P33,midsize car,7,43,44,44,8,Yes,202
LEXUS ES 350,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RTYXV03.5M5B,midsize car,5,22,32,26,5,No,346
LEXUS ES 350,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RTYXV03.5M5B,midsize car,5,22,32,26,5,No,346
LEXUS ES 350 F Sport,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RTYXV03.5M5B,midsize car,5,22,31,25,5,No,352
LEXUS ES 350 F Sport,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RTYXV03.5M5B,midsize car,5,22,31,25,5,No,352
LEXUS LC 500,5,8,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RTYXV05.0M5A,small car,5,16,24,18,4,No,481
LEXUS LC 500,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RTYXV05.0M5A,small car,5,16,24,18,4,No,481
LEXUS LC 500 Convertible,5,8,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RTYXV05.0M5A,small car,5,15,25,18,4,No,489
LEXUS LC 500 Convertible,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RTYXV05.0M5A,small car,5,15,25,18,4,No,489
LEXUS LC 500h,3.5,6,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV03.5P35,small car,7,26,33,29,6,No,304
LEXUS LC 500h,3.5,6,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV03.5P35,small car,7,26,33,29,6,No,304
LEXUS NX 250,2.5,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RTYXT02.5N4M,small SUV,6,26,33,28,6,No,311
LEXUS NX 250,2.5,4,SemiAuto-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RTYXT02.5N4M,small SUV,6,26,33,28,6,No,311
LEXUS NX 250,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RTYXT02.5N4M,small SUV,6,25,32,28,6,No,318
LEXUS NX 250,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RTYXT02.5N4M,small SUV,6,25,32,28,6,No,318
LEXUS NX 350,2.4,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.4P3G,small SUV,7,21,28,24,5,No,370
LEXUS NX 350,2.4,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.4P3G,small SUV,7,21,28,24,5,No,370
LEXUS NX 350 F Sport,2.4,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.4P3G,small SUV,7,21,28,24,5,No,370
LEXUS NX 350 F Sport,2.4,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.4P3G,small SUV,7,21,28,24,5,No,370
LEXUS NX 350h,2.5,4,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.5P34,small SUV,7,41,37,39,7,No,225
LEXUS NX 350h,2.5,4,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.5P34,small SUV,7,41,37,39,7,No,225
LEXUS NX 450h+,2.5,4,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.5P33,small SUV,7,38/93,33/75,36/84,10,Yes,87
LEXUS NX 450h+,2.5,4,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.5P33,small SUV,7,38/93,33/75,36/84,10,Yes,87
LEXUS RX 350,2.4,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.4P3P,small SUV,7,22,29,25,5,No,353
LEXUS RX 350,2.4,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.4P3P,small SUV,7,22,29,25,5,No,353
LEXUS RX 350,2.4,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.4P3P,small SUV,7,21,28,24,5,No,371
LEXUS RX 350,2.4,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.4P3P,small SUV,7,21,28,24,5,No,371
LEXUS RX 350h,2.5,4,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.5P34,small SUV,7,37,34,36,7,No,243
LEXUS RX 350h,2.5,4,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.5P34,small SUV,7,37,34,36,7,No,243
LEXUS RX 450h+,2.5,4,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.5P33,small SUV,7,36/91,33/75,35/83,10,Yes,89
LEXUS RX 450h+,2.5,4,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.5P33,small SUV,7,36/91,33/75,35/83,10,Yes,89
LEXUS RX 500h,2.4,4,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.4P3L,small SUV,7,27,28,27,5,No,320
LEXUS RX 500h,2.4,4,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.4P3L,small SUV,7,27,28,27,5,No,320
LEXUS TX 350,2.4,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.4P3P,standard SUV,7,21,27,23,5,No,378
LEXUS TX 350,2.4,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.4P3P,standard SUV,7,21,27,23,5,No,378
LEXUS TX 350,2.4,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.4P3P,standard SUV,7,20,26,23,5,No,387
LEXUS TX 350,2.4,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.4P3P,standard SUV,7,20,26,23,5,No,387
LEXUS TX 500h,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.4P33,standard SUV,7,27,28,27,5,No,322
LEXUS TX 500h,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.4P33,standard SUV,7,27,28,27,5,No,322
LEXUS UX 250h,2,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.0P3B,small car,7,43,41,42,7,No,209
LEXUS UX 250h,2,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.0P3B,small car,7,43,41,42,7,No,209
LEXUS UX 250h,2,4,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.0P3B,small car,7,41,38,39,7,No,225
LEXUS UX 250h,2,4,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.0P3B,small car,7,41,38,39,7,No,225
LINCOLN Navigator,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RFMXT03.54HF,standard SUV,6,16,22,18,4,No,498
LINCOLN Navigator,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RFMXT03.54HF,standard SUV,6,16,22,18,4,No,498
"LUCID Air Pure RWD w/19"" wheels",N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RLMUV00.0NR1,large car,10,140,134,137,10,Elite,0
"LUCID Air Pure RWD w/19"" wheels",N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RLMUV00.0NR1,large car,10,140,134,137,10,Elite,0
"LUCID Air Pure RWD w/20"" wheels",N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RLMUV00.0NR1,large car,10,134,126,130,10,Elite,0
"LUCID Air Pure RWD w/20"" wheels",N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RLMUV00.0NR1,large car,10,134,126,130,10,Elite,0
LUCID Air Sapphire AWD,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RLMUV00.0GJ3,large car,10,108,101,105,10,Elite,0
LUCID Air Sapphire AWD,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RLMUV00.0GJ3,large car,10,108,101,105,10,Elite,0
MASERATI Ghibli GT,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.0DFI,midsize car,3,18,25,20,4,No,436
MASERATI Ghibli GT,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.0DFI,midsize car,3,18,25,20,4,No,436
MASERATI Ghibli Modena,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.0DFI,midsize car,3,18,25,20,4,No,436
MASERATI Ghibli Modena,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.0DFI,midsize car,3,18,25,20,4,No,436
MASERATI Ghibli Modena,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.0DFI,midsize car,3,17,25,20,4,No,457
MASERATI Ghibli Modena,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.0DFI,midsize car,3,17,25,20,4,No,457
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RMAXJ03.8DFI,midsize car,1,13,20,16,3,No,560
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.8DFI,midsize car,3,13,20,16,3,No,560
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.8DFI,midsize car,3,13,20,16,3,No,560
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RMAXJ03.8DFI,midsize car,1,13,20,16,3,No,560
MASERATI Granturismo Modena,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RMAXJ03.0TJI,small car,5,18,27,21,4,No,412
MASERATI Granturismo Modena,3,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RMAXJ03.0TJI,small car,5,18,27,21,4,No,412
MASERATI Granturismo Trofeo,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RMAXJ03.0TJI,small car,5,18,27,21,4,No,412
MASERATI Granturismo Trofeo,3,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RMAXJ03.0TJI,small car,5,18,27,21,4,No,412
MASERATI Grecale GT,2,4,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RMAXT02.0DUV,small SUV,5,22,29,25,5,No,351
MASERATI Grecale GT,2,4,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RMAXT02.0DUV,small SUV,5,22,29,25,5,No,351
MASERATI Grecale Modena,2,4,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RMAXT02.0DUV,small SUV,5,22,29,25,5,No,351
MASERATI Grecale Modena,2,4,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RMAXT02.0DUV,small SUV,5,22,29,25,5,No,351
MASERATI Grecale Trofeo,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RMAXJ03.0TJI,small SUV,5,18,25,20,4,No,432
MASERATI Grecale Trofeo,3,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RMAXJ03.0TJI,small SUV,5,18,25,20,4,No,432
MASERATI Levante GT,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.0DFI,standard SUV,3,16,22,18,4,No,495
MASERATI Levante GT,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.0DFI,standard SUV,3,16,22,18,4,No,495
MASERATI Levante Modena,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.0DFI,standard SUV,3,16,22,18,4,No,495
MASERATI Levante Modena,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.0DFI,standard SUV,3,16,22,18,4,No,495
MASERATI Levante Modena V8,3.8,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RMAXJ03.8DFI,standard SUV,1,13,20,16,3,No,562
MASERATI Levante Modena V8,3.8,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.8DFI,standard SUV,3,13,20,16,3,No,562
MASERATI Levante Modena V8,3.8,8,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RMAXJ03.8DFI,standard SUV,3,13,20,16,3,No,562
MASERATI Levante Modena V8,3.8,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RMAXJ03.8DFI,standard SUV,1,13,20,16,3,No,562
MASERATI Levante Trofeo,3.8,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RMAXJ03.8DFI,standard SUV,1,13,20,16,3,No,562
MASERATI Levante Trofeo,3.8,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RMAXJ03.8DFI,standard SUV,3,13,20,16,3,No,562
